"speaker","words","episode","num"
"PRINCIPAL VICTORIA","I know you will.","the-death-camp-of-tolerance",93
"MR. GARRISON","You're sure this is for real? I mean, I'm not gonna just get fired again for being gay tomorrow.","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","It's for real, Mr. Garrison.","the-death-camp-of-tolerance",93
"MR. GARRISON","Oh-ho, great!","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","With all the new laws we could never fire you for being gay now. You'd be able to sue us for millions of dollars.","the-death-camp-of-tolerance",93
"MR. GARRISON","Right uh-  Wha- ...what was that?","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","Well, I was just saying that the policies have really changed. You know, we fire you for acting gay next time, you'd be able to sue the school district for ...lots of money.","the-death-camp-of-tolerance",93
"MR. GARRISON","...Oh right, right, right, I... Huh-... how much money, exactly?","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","Oh. Well, there was the case out in Minnesota where the guy was awarded... 25 million, I think.","the-death-camp-of-tolerance",93
"MR. GARRISON","Yeh-you don't say.  Well thanks, uh, Principal Victoria.  Holy Moley! I've gotta find a way to get fired for being gay!","the-death-camp-of-tolerance",93
"COUNSELOR MACKEY","M'kay kids, I know the past few weeks have been really hard with the death of your teacher, Ms. Choksondik.","the-death-camp-of-tolerance",93
"KYLE","Funny.","the-death-camp-of-tolerance",93
"COUNSELOR MACKEY","BUT... the principal has finally hired a teacher to take her place. So I want you all to give your best behavior to your new Fourth Grade teacher, Mr. Garrison.","the-death-camp-of-tolerance",93
"KIDS","AWWWW!!!","the-death-camp-of-tolerance",93
"KYLE","Not him!","the-death-camp-of-tolerance",93
"MR. GARRISON","Thank you, Mr. Mackey.","the-death-camp-of-tolerance",93
"COUNSELOR MACKEY","Good luck, m'kay.","the-death-camp-of-tolerance",93
"MR. GARRISON","Okay, children, now for those of you whoare new, my name is  Mr. Garrison.","the-death-camp-of-tolerance",93
"BUTTERS","Where is Mr. Hat, sir?","the-death-camp-of-tolerance",93
"MR. GARRISON","Well, I was informed that fourth graders are a little too old for Mr. Hat.","the-death-camp-of-tolerance",93
"KYLE","Two-year-olds are too old for Mr. Hat.","the-death-camp-of-tolerance",93
"MR. GARRISON","But it's okay because I found a new teacher's assistant. Say hello to... Mr. Slave.","the-death-camp-of-tolerance",93
"MR. SLAVE","Hi kids. Hm.","the-death-camp-of-tolerance",93
"MR. GARRISON","So that's  Mr. Slave.  The teacher's assitant.  Or, as I like to write for short, the Teacher's Ass.","the-death-camp-of-tolerance",93
"MR. SLAVE","Oh Jesus Christ.","the-death-camp-of-tolerance",93
"MR. GARRISON","Okay, Mr. Slave. Go sit until I need you.","the-death-camp-of-tolerance",93
"MR. SLAVE","Ugh.","the-death-camp-of-tolerance",93
"CARTMAN","Dude, I think that Mr. Slave guy might by a...  Pakistani.","the-death-camp-of-tolerance",93
"MR. GARRISON","I'm not saying the rest of the school year will be easy. In fact, it's going to be long and hard.  Really long and really hard.","the-death-camp-of-tolerance",93
"MR. SLAVE","Oh Jesus Christ.","the-death-camp-of-tolerance",93
"MR. GARRISON","Eheh, the first thing we're gonna be learning about is communist Russia.","the-death-camp-of-tolerance",93
"CARTMAN","No, Kenny. What are you doing, Kenny?","the-death-camp-of-tolerance",93
"MR. GARRISON","Now, Stalin was a big silly when it came to...","the-death-camp-of-tolerance",93
"CARTMAN","Kenny, no! Don't do it, Kenny!","the-death-camp-of-tolerance",93
"MR. GARRISON","Eric, did you just throw a paper airplane?!","the-death-camp-of-tolerance",93
"CARTMAN","No, it was Kenny!","the-death-camp-of-tolerance",93
"MR. GARRISON","Very funny, Eric! Kenny's dead!","the-death-camp-of-tolerance",93
"STAN","Yeah, but Cartman drank Kenny's remains, and now Kenny's soul is trapped in Cartman's body.","the-death-camp-of-tolerance",93
"THE OTHER KIDS","Yeah.","the-death-camp-of-tolerance",93
"MR. GARRISON","That does it! I will not put up with foolishness in my class! It's time for punishmenmt!  Take it Mr. Slave!","the-death-camp-of-tolerance",93
"MR. SLAVE","Oh-oh. Oh it hurts.","the-death-camp-of-tolerance",93
"MR. GARRISON","I will  NOT put up with  TOMfoolery in my  CLASSroom, children.  Mr. Slave, put this rubber ball in your mouth. Take that, Slavey! take it!  This'll get me fired for sure.","the-death-camp-of-tolerance",93
"LINDA","Yes, and I really saw the entire book thematically as a take on corporate America.","the-death-camp-of-tolerance",93
"RANDY","Well I think in the fourth chapter, when uh Nancy Drew discovers the bloody glove in the cheerleader's locker, well that uh that was just a brilliantly written passage.","the-death-camp-of-tolerance",93
"KYLE","Hey guys, can we talk to you?","the-death-camp-of-tolerance",93
"SHARON","How was school?","the-death-camp-of-tolerance",93
"KYLE","Uhh, not cool.","the-death-camp-of-tolerance",93
"LINDA","Was it me, or did you all think that Nancy Drew solved the riddle of Elephant Mountain a little too easily?","the-death-camp-of-tolerance",93
"STAN","No, no, he said not cool. We got our new teacher today; it's, it's Mr. Garrison, our old third grade teacher.","the-death-camp-of-tolerance",93
"CHRIS","Uh huh.","the-death-camp-of-tolerance",93
"KYLE","Well, he has this new teacher's assistant, and uh and they're both... totally gay.","the-death-camp-of-tolerance",93
"STAN","Yeah but, these guys are really super-gay.","the-death-camp-of-tolerance",93
"RANDY","Aw I'm surprised at you, Stanley. I really thought you knew how to accept people for what they were.","the-death-camp-of-tolerance",93
"SHARON","Yeah, but Dad-","the-death-camp-of-tolerance",93
"RANDY","No buts, Stanley! We're not raising our kids to be discriminators!","the-death-camp-of-tolerance",93
"TOUR GUIDE","Welcome to the Museum of Tolerance. Here we try to educate you on the dynamics of racism and prejudice in America.","the-death-camp-of-tolerance",93
"CARTMAN","Ey!","the-death-camp-of-tolerance",93
"TOUR GUIDE","Now, did you know that words we use can show intolerance?  Let's begin our tour with a walk through our Tunnel of Prejudice, to show you what it can feel like to be discriminated against.","the-death-camp-of-tolerance",93
"VOICE","QUEER. BEANER. CHINK. NIGGER. HEEB. FAGGOT. CRACKER. SLOPE.","the-death-camp-of-tolerance",93
"CARTMAN","Aw man, this is awesome!","the-death-camp-of-tolerance",93
"TOUR GUIDE","Now you know how it feels.","the-death-camp-of-tolerance",93
"CARTMAN","I wanna ride again! I wanna ride again!","the-death-camp-of-tolerance",93
"TOUR GUIDE","We are now entering the Hall of Stereotypes. These wax figures represent how some intolerant people have labled minorities. Here we see a black person eating chicken and watermelon, a stereotype that hurts the African-American community. What other stereotypes do you see here?","the-death-camp-of-tolerance",93
"RANDY","Ah, here's the Arab as a terrorist.","the-death-camp-of-tolerance",93
"TOUR GUIDE","That's right. But of course, we know that all Arabs are terrorirsts, don we, kids?","the-death-camp-of-tolerance",93
"BUTTERS","W-w-well there's an Asian over there with a calculator.","the-death-camp-of-tolerance",93
"TOUR GUIDE","That's right. Not all stereotypes are negative. But even a positive one like ""All Asians are good at math"" is harmful to society.","the-death-camp-of-tolerance",93
"CARTMAN","Look, a covetous Jew!","the-death-camp-of-tolerance",93
"TOUR GUIDE","Very good, young man. The idea that Jews are only interested in money is very old indeed.","the-death-camp-of-tolerance",93
"RANDY","Ah, here's a good one.  It's the stereotypical ""sleepy Mexican.""","the-death-camp-of-tolerance",93
"JANITOR","Wai-what? Oh man, what time is it?","the-death-camp-of-tolerance",93
"RANDY","Oh I'm sorry. I thought you were a wax sculpture.","the-death-camp-of-tolerance",93
"JANITOR","Naw, man. I'm the janitor. I'm s'pose to be cleaning but I'm so tire. Ongh, so sleepy.","the-death-camp-of-tolerance",93
"TOUR GUIDE","This is our discovery wing. Take your time at the computer displays , because you see, being tolerant you must also respect people who are small, people who are disabled, even people who are overweight,  like this young man here.","the-death-camp-of-tolerance",93
"CARTMAN","Ey!","the-death-camp-of-tolerance",93
"TOUR GUIDE","You other boys have probably called this young man names like ""tubby,"" or ""lardbutt,"" or ""fat tits,""...","the-death-camp-of-tolerance",93
"KYLE","""Fat tits."" That's a good one.","the-death-camp-of-tolerance",93
"STAN","Yeah, I have to remember that.","the-death-camp-of-tolerance",93
"TOUR GUIDE","But you must learn to be tolerant of his differences as well. If he chooses to eat fatty foods, that's his life choice.","the-death-camp-of-tolerance",93
"CARTMAN","I'm not fat, I have a different life choice.","the-death-camp-of-tolerance",93
"TOUR GUIDE","And we won't belittle you for eating lots of cookies and cakes and pies.","the-death-camp-of-tolerance",93
"CARTMAN","Duhuhude, tolerance kicks ass!","the-death-camp-of-tolerance",93
"RANDY","That's our Cartman.","the-death-camp-of-tolerance",93
"TOUR GUIDE","Well, that's the end of our tour.","the-death-camp-of-tolerance",93
"RANDY","Now do you see why tolerance is so important, boys?","the-death-camp-of-tolerance",93
"STAN","I guess.","the-death-camp-of-tolerance",93
"TOUR GUIDE","We have to accept people for who they are and what they like to do.  Hey! What the hell are you doing?","the-death-camp-of-tolerance",93
"SMOKER","Oh I was just uh-","the-death-camp-of-tolerance",93
"TOUR GUIDE","There's no smoking in the museum!","the-death-camp-of-tolerance",93
"SMOKER","But I'm not in the museum.","the-death-camp-of-tolerance",93
"TOUR GUIDE","Get out of here, you filthy smoker!","the-death-camp-of-tolerance",93
"SHARON","Go ahead and kill yourself, stupid tar-breath!","the-death-camp-of-tolerance",93
"CHRIS","Dumbass!","the-death-camp-of-tolerance",93
"RICHARD","Get out of here!","the-death-camp-of-tolerance",93
"TOUR GUIDE","Well, have a great day, everybody.","the-death-camp-of-tolerance",93
"CHRIS","Now you boys can go and give your teacher and assistant the respect they deserve. Right?","the-death-camp-of-tolerance",93
"THE BOYS","Yeah.","the-death-camp-of-tolerance",93
"MR. GARRISON","Okay, children, let's take our seats. Uh, apparently, none of you tried to get me fired yesterday, so I guess we're just gonna have to go on and learn more today.  Now who can tells me what happens to water when we heat it up in the Bunsen burner?","the-death-camp-of-tolerance",93
"BUTTERS","It evaporates.","the-death-camp-of-tolerance",93
"MR. GARRISON","Good, Butters. Now if we take the glass tube of the Bunsen burner, we can also see how other things react.  Evaporation is an exothermic reaction, so let's look at an endothermic one. Mr. Slave, position 7 please.  Now I'm gonna put the glass tube under Mr. Slave's tight ass.  The heat from Mr. Slave's ass will act as our new conductor of energy","the-death-camp-of-tolerance",93
"MR. SLAVE","AAH.","the-death-camp-of-tolerance",93
"AAH."," AAH.","the-death-camp-of-tolerance",93
"MR. GARRISON","Okay, now Butters, could you bring over Lemmiwinks for me please?","the-death-camp-of-tolerance",93
"BUTTERS","Sure.","the-death-camp-of-tolerance",93
"STAN","Oh, no, noo, no no no no.","the-death-camp-of-tolerance",93
"MR. GARRISON","Newton was the first to discover that for every action there's a reaction - thank you Butters. Now what do you think is gonna happen when I introduce the element of the gerbil to the endothermic heat of Mr. Slave's ass?  Well let's see.","the-death-camp-of-tolerance",93
"MR. SLAVE","AAH.  AAH.  Dude! Jesus Christ! AAH!","the-death-camp-of-tolerance",93
"BUTTERS","Lemmiwinks? NO!","the-death-camp-of-tolerance",93
"CHEF","Hello there, children!","the-death-camp-of-tolerance",93
"THE BOYS","Hey Chef.","the-death-camp-of-tolerance",93
"CHEF","How's it goin'?","the-death-camp-of-tolerance",93
"KYLE","Bad.","the-death-camp-of-tolerance",93
"CHEF","Why bad?","the-death-camp-of-tolerance",93
"STAN","Chef, we're intolerant.","the-death-camp-of-tolerance",93
"CHEF","...Intolerant of who?","the-death-camp-of-tolerance",93
"KYLE","Gays, I guess.","the-death-camp-of-tolerance",93
"CHEF","Now why do you wanna go be intolerant of gay people, children?  I thought you knew better.","the-death-camp-of-tolerance",93
"STAN","Well we didn't think we were, but Mr. Garrison has this new assistant, and we're really uncomfortable around him.","the-death-camp-of-tolerance",93
"CHEF","Children, a lot of times the reason get uncomfortable around gay people is that they have some issues themselves. You have to ask yourself, ""What is it about their behavior that, for some reason, makes me unconfortable?""","the-death-camp-of-tolerance",93
"KYLE","Well, I guess it's mostly the way Mr. Garrison stuck a gerbil up Mr. Slave's ass.","the-death-camp-of-tolerance",93
"CHEF","Right. And you see, children, that's why you need to- Whoa! What?!","the-death-camp-of-tolerance",93
"STAN","Are we homophobes now?","the-death-camp-of-tolerance",93
"KYLE","We don't wanna be gaybashers, Chef.","the-death-camp-of-tolerance",93
"CHEF","Children, there's a BIG difference between gay people and Mr. Garrison! Do you understand that??","the-death-camp-of-tolerance",93
"STAN","N-no?","the-death-camp-of-tolerance",93
"CHEF","You children just take your lunches. I'm gonna have a talk with the principal.","the-death-camp-of-tolerance",93
"CARTMAN","I'll take three lunches today, please.","the-death-camp-of-tolerance",93
"CHEF","You don't need three lunches, Eric! You're fat enough as it is!","the-death-camp-of-tolerance",93
"MR. GARRISON","That was a brilliant idea, having me put a gerbil up your ass, Mr. Slave. Now we'll get fired for sure!","the-death-camp-of-tolerance",93
"MR. SLAVE","Well it wasn't the first small animal I put up my ass.","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","Mr. Garrison to the principal's office, please?","the-death-camp-of-tolerance",93
"MR. GARRISON","That's it! They're gonna fire me for being gay! Twenty-five million here we cooome.","the-death-camp-of-tolerance",93
"MR. SLAVE","Don't forget, I get half. Oooooh!  Oooooh, Jesus Christ.","the-death-camp-of-tolerance",93
"FROG KING","Lemmiwinks, you must find a way out of this place, or you will surely die. This way has been closed off by the Great Sphincter. To escape you must journey upward to the dark reaches of the intestine and past the stomach. Who am I? Just a friend. Heed my words, Lemmiwinks. Your time is running out. Make for the large intestine. All will be made clear then.","the-death-camp-of-tolerance",93
"SINGER","A great adventure is waiting for you ahead.","the-death-camp-of-tolerance",93
"MR. GARRISON","You wanted to see me, Principal Victoria?","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","Oh yes, uh, Mr. Garrison, have a seat","the-death-camp-of-tolerance",93
"MR. GARRISON","Oh dear, sounds like I'm gettin' fired.","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","Mr. Garrison, Chef has brought it to my attention that some uh students are a bit... uuuncomfortable about certain aspects of your teaching meathods.","the-death-camp-of-tolerance",93
"MR. GARRISON","Oh no, you're firing me? Oh well, I can't stop being who I am. I can't help the way God made me. Guess I just have to go.","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","Nonono we're not firing you.","the-death-camp-of-tolerance",93
"MR. GARRISON","...You're not?","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","No, we're sending Chef to a tolerance seminar.","the-death-camp-of-tolerance",93
"CHEF","Sending Chef to a tolerance seminar?! You've got to be fuckin' crazy!!","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","You demostrate a lack of tolerance for Mr. Garrison's behavior. In fact, I believe you used the words ""sick queer"" to describe his conduct in class?","the-death-camp-of-tolerance",93
"CHEF","He IS a sick queer!!","the-death-camp-of-tolerance",93
"MR. GARRISON","Yeah!","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","I just wanted to give you an opportunity to apologize to Mr. Garrison before I send you away, Chef.","the-death-camp-of-tolerance",93
"CHEF","Kiss my black ass!!","the-death-camp-of-tolerance",93
"COUNSELOR MACKEY","Parents, I had to call you in here because your boys have refused to attend class with their homosexual teachers, m'kay?","the-death-camp-of-tolerance",93
"STAN","We're not staying in class another minute with those queermos!","the-death-camp-of-tolerance",93
"RANDY","Well I really thought you boys really learned something in the Museum of Tolerance, but apparently all you learned was new words to call your poor teachers!","the-death-camp-of-tolerance",93
"BUTTERS","But they killed Lemmiwinks!","the-death-camp-of-tolerance",93
"CHRIS","Shut your mouth, Butters! You'll speak when spoken to!","the-death-camp-of-tolerance",93
"BUTTERS","Yes sir.","the-death-camp-of-tolerance",93
"CHRIS","Mr. Mackey, we've done everything we can to raise compassionate children. We don't know where else to turn.","the-death-camp-of-tolerance",93
"COUNSELOR MACKEY","Well there is an intensive seminar camp. It's a bit severe, but it might be the only way. M'kay?","the-death-camp-of-tolerance",93
"SHARON","That sounds good to me.","the-death-camp-of-tolerance",93
"LIANE","Mee too.","the-death-camp-of-tolerance",93
"STAN","Tolerance camp?","the-death-camp-of-tolerance",93
"CAMP WARDEN","Welcome to tolerance camp. You are here because you would not accept people's differences.  Because you refuse to accept the life choices of your fellow man. Well those days are now over. Here you vill verk, every hour of every day until you submit to being tolerant of everybody. Here, intolerance... will not be tolerated.","the-death-camp-of-tolerance",93
"MR. GARRISON","God-damnit!","the-death-camp-of-tolerance",93
"MR. SLAVE","How'd it go?","the-death-camp-of-tolerance",93
"MR. GARRISON","This is unbelievable, Mr. Slave! It seems no matter what I do I can't get fired!","the-death-camp-of-tolerance",93
"MR. SLAVE","The principal didn't fire you?","the-death-camp-of-tolerance",93
"MR. GARRISON","No! The parents felt so bad that their kids didn't want to attend my class anymore that they wanna give me the Courageous Teacher award this Friday at the Museum of Tolerance!","the-death-camp-of-tolerance",93
"MR. SLAVE","Oh, Jesus Christ.","the-death-camp-of-tolerance",93
"MR. GARRISON","I mean, I stuck a gerbil up your ass and they wanna give me a Goddamn medal!","the-death-camp-of-tolerance",93
"MR. SLAVE","Well it sounds to me like the principal's just hiding things from everybody. What you need to do is let the parents see what kind of demented faggot you are.","the-death-camp-of-tolerance",93
"MR. GARRISON","Oh well-  Hey, that's right, Mr. Slave. The parents have to see for themselves. The awards ceremony! Well we'll put on a show they'll never forget!","the-death-camp-of-tolerance",93
"MR. SLAVE","Oohoohoohoo, Jesus Christ.","the-death-camp-of-tolerance",93
"SINGERS","Lemmiwinks journeyed a distance far and fast.","the-death-camp-of-tolerance",93
"FROG KING","Lemmiwinks, you are coming to the entrance of the small intestine. Now you must seek out the Sparrow Prince.","the-death-camp-of-tolerance",93
"SINGERS","The Sparrow Prince lies somewhere way up ahead.","the-death-camp-of-tolerance",93
"SPARROW PRINCE","I am the Sparrow Prince. Long has my spirit been trapped within this place. Before you lies the maze of the small intestine. One path leads to the stomach, the other to certain doom. Take with you this helmet and torch.  Let them be your guide.","the-death-camp-of-tolerance",93
"SINGERS","Take the magic helmet torch to help you light the way.","the-death-camp-of-tolerance",93
"CAMP WARDEN","Today we wll be using the fingerpaint! You vill make a painting that shows people of different races and sexual orientations getting along. Figerpaint. Figerpaint!  You vill not make any distinction between people of different colors! People with different sexual preferences! You vill accept everyone!  What are you fingerpainting?!","the-death-camp-of-tolerance",93
"KYLE","Uh, a bear?","the-death-camp-of-tolerance",93
"CAMP WARDEN","Ein bear?! Und bear has nothing to do with accepting people of different races!","the-death-camp-of-tolerance",93
"KYLE","Eh I, I don't know what else to paint.","the-death-camp-of-tolerance",93
"CAMP WARDEN","Start over!  You will fingerpaint what we tell you!  GO!  Faster.  Faster! Faasterr.","the-death-camp-of-tolerance",93
"KYLE","Aaaa!","the-death-camp-of-tolerance",93
"CAMP WARDEN","Faster! Are you done?! What is it?! What have you done?!","the-death-camp-of-tolerance",93
"KYLE","People of all colors and creeds holding hands beneath a rainbow!","the-death-camp-of-tolerance",93
"CAMP WARDEN","GOOD!  That wasn't so hard, was it? NOW DO IT AGAIN!  Faster!  Faasterr!","the-death-camp-of-tolerance",93
"MR. GARRISON","There! I've done it, Mr. Slave. The perfect plan to get us fired. You finished your costume design yet?","the-death-camp-of-tolerance",93
"MR. SLAVE","Almost. I jast have to get through a su-  Uh-huc, Jesus Christ.","the-death-camp-of-tolerance",93
"MR. GARRISON","What's the matter?","the-death-camp-of-tolerance",93
"MR. SLAVE","Mm, Just a bit of an upset stomach, I guess.","the-death-camp-of-tolerance",93
"MR. GARRISON","Well here, take a Pepto pill. I can't have my teacher's ass under the weather.","the-death-camp-of-tolerance",93
"MR. SLAVE","Eugh, Jesus Christ.","the-death-camp-of-tolerance",93
"SINGERS","Lemmiwinks came to the stomach far.","the-death-camp-of-tolerance",93
"A CATFISH","You chose your path wisely, Lemmiwinks. I am the Catatafish.","the-death-camp-of-tolerance",93
"SINGERS","Catatafish of the stomach's cove.","the-death-camp-of-tolerance",93
"CATATAFISH","If you answer this riddle, the esophagus will let you pass.","the-death-camp-of-tolerance",93
"SINGERS","Catatafish riddle will soom be told.","the-death-camp-of-tolerance",93
"CAMP WARDEN","Everything in order?","the-death-camp-of-tolerance",93
"CAMP SOLDIER","Yes, mein Fü¾˜¶˜¼hrer. Ve are making the prisoners make macaroni pictures that illustrate diversity in the verkplace.","the-death-camp-of-tolerance",93
"CAMP WARDEN","Eh-xcellent!","the-death-camp-of-tolerance",93
"KYLE","Oh.","the-death-camp-of-tolerance",93
"STAN","Kyle.  Kyle, you have to keep making your macaroni pictures.","the-death-camp-of-tolerance",93
"KYLE","Can't... glue... any... more .","the-death-camp-of-tolerance",93
"STAN","The guards are coming, Kyle. Glue. Glue, damn you!","the-death-camp-of-tolerance",93
"CAMP WARDEN","Take this one away. He is done for.","the-death-camp-of-tolerance",93
"STAN","Butters!","the-death-camp-of-tolerance",93
"BUTTERS","No more... arts and crafts...","the-death-camp-of-tolerance",93
"STAN","Jesus... we have to get out of here.","the-death-camp-of-tolerance",93
"CAMP SOLDIER","Vhat?  Waht?!","the-death-camp-of-tolerance",93
"CARTMAN","Oh. Uh, nothing. I was just getting back to work.","the-death-camp-of-tolerance",93
"CAMP SOLDIER","Vhat is in there?","the-death-camp-of-tolerance",93
"CARTMAN","Nothing.","the-death-camp-of-tolerance",93
"CAMP SOLDIER","Get back to verk.","the-death-camp-of-tolerance",93
"CARTMAN","Yes sir!  Phew.","the-death-camp-of-tolerance",93
"THE GIRLS","Eww! Eww! Eww!","the-death-camp-of-tolerance",93
"CARTMAN","Hey, I was kidding. There's actually two girls hiding down there. Hey!","the-death-camp-of-tolerance",93
"TOUR GUIDE","Tonight we are here to honor an amazing fourth grade teacher with the Courageous Teacher award.  Herbert Garrison came out about two years ago. Since then he has faced adversity. He has even faced ridicule by some of the students.","the-death-camp-of-tolerance",93
"SHARON","Oh Randy, I'm so ashamed of our son.","the-death-camp-of-tolerance",93
"TOUR GUIDE","It is my honor to present the Courageous Teacher award to... Herbert Garrison.","the-death-camp-of-tolerance",93
"MR. GARRISON","Get along, little Slave.","the-death-camp-of-tolerance",93
"RANDY","Oh my God.","the-death-camp-of-tolerance",93
"MR. GARRISON","Ding-ding, ding-ding.","the-death-camp-of-tolerance",93
"MR. GARRISON","Say, Mr. Slave.","the-death-camp-of-tolerance",93
"MR. SLAVE","Yes, Mr. Garrison?","the-death-camp-of-tolerance",93
"MR. GARRISON","I had a dream last night that you were a real dick.","the-death-camp-of-tolerance",93
"MR. SLAVE","Really? Why would you dream that I was being an asshole?","the-death-camp-of-tolerance",93
"MR. GARRISON","No no, I was the asshole.","the-death-camp-of-tolerance",93
"MR. GARRISON","Uh, I uh I'm very happy to get this award. Uh but you know what makes me even happier? Sucking balls.","the-death-camp-of-tolerance",93
"AUDIENCE","Ahh","the-death-camp-of-tolerance",93
"MR. GARRISON","It isn't working. Sing your song, Mr. Slave.","the-death-camp-of-tolerance",93
"MR. SLAVE","I've got a little- Oof.  Ohoc, Jesus Christ. What's happening in there?","the-death-camp-of-tolerance",93
"FROG KING","Hang on, Lemmiwinks! You solved the Catatafish's riddle. Now your trials are nearly through!","the-death-camp-of-tolerance",93
"MR. SLAVE","Oh! I should have never shoved all those poor animals up my ass!","the-death-camp-of-tolerance",93
"MR. GARRISON","Uh...","the-death-camp-of-tolerance",93
"MR. GARRISON","God-damnit, don't you people get it?! I'm trying to get fired here!","the-death-camp-of-tolerance",93
"MR. GARRISON","Look, this kind of behavior should not be acceptable from a teacher!","the-death-camp-of-tolerance",93
"MR. SLAVE","Yeah, Jesus Christ.","the-death-camp-of-tolerance",93
"MR. GARRISON","Tolerant, but not stupid! Look, just because you have to tolerate something doesn't mean you have to approve of it! If you had to like it, it'd be called the Museum of Acceptance!  ""Tolerate"" means you're just putting up with it! You tolerate a crying child sitting next to you on the airplane or, or you tolerate a bad cold. It can still piss you off! Jesus Tapdancing Christ!","the-death-camp-of-tolerance",93
"RANDY","He's right. Our boys didn't hate homosexuals, they just hated the way this asshole was acting.","the-death-camp-of-tolerance",93
"MR. GARRISON","Ogh! Okay, so now can I PLEASE get fired and get my 25 million dollars?!","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","No, no, I think I have a better idea.","the-death-camp-of-tolerance",93
"RANDY","We're sorry, boys. Why didn't you tell us your teachers were acting so over-the-top?","the-death-camp-of-tolerance",93
"CHRIS","Come on, let's go.","the-death-camp-of-tolerance",93
"MR. GARRISON","Well this is insane!","the-death-camp-of-tolerance",93
"PRINCIPAL VICTORIA","I'm sorry Mr. Garrison, but it's obvious you aren't tolerant of your own behavior.","the-death-camp-of-tolerance",93
"CAMP WARDEN","Vhat do we have here? Noo recruits? I assure you, the next veek will be nothing but pain and suffering!","the-death-camp-of-tolerance",93
"MR. SLAVE","Oooo, this could be kind of fun.","the-death-camp-of-tolerance",93
"SINGERS","Lemmiwinks has made it out and his tale is nearly through","the-death-camp-of-tolerance",93
"CATATAFISH","Great job, Lemmiwinks.","the-death-camp-of-tolerance",93
"SPARROW PRINCE","Thanks to you we are all free.","the-death-camp-of-tolerance",93
"FROG KING","But your adventures are just beginning, for you are no ordinary gerbil, Lemmiwinks. You are the Gerbil King.","the-death-camp-of-tolerance",93
"THE THREE SPIRITS","All hail the Gerbil King.","the-death-camp-of-tolerance",93
"THE END"," THE END","the-death-camp-of-tolerance",93
"LIANE","Be careful with my baby.","the-biggest-douche-in-the-universe",94
"BLONDE NURSE","What have we got?","the-biggest-douche-in-the-universe",94
"CARTMAN","Kenny. Can't have Kenny.","the-biggest-douche-in-the-universe",94
"LIANE","You're going to be okay, baby.","the-biggest-douche-in-the-universe",94
"DR. DOCTOR","Five me 50 cc's of ketamine, STAT. And get something for the kid, too.","the-biggest-douche-in-the-universe",94
"LIANE","Is he going to be okay??","the-biggest-douche-in-the-universe",94
"BRUNETE NURSE","Let the doctor do his work, ma'am.","the-biggest-douche-in-the-universe",94
"LIANE","Doctor! Did you find out what's wrong with him?","the-biggest-douche-in-the-universe",94
"DR. DOCTOR","I'm afraid he's... running out of time.","the-biggest-douche-in-the-universe",94
"LIANE","Why?? What's wrong with him??","the-biggest-douche-in-the-universe",94
"DR. DOCTOR","It's his time. It's ...running out.","the-biggest-douche-in-the-universe",94
"LIANE","Well what does he need?","the-biggest-douche-in-the-universe",94
"DR. DOCTOR","He needs to have more time.","the-biggest-douche-in-the-universe",94
"LIANE","What can we do?","the-biggest-douche-in-the-universe",94
"DR. DOCTOR","Well, I suppose we could try a time transplant. I'll have to call in a specialist.","the-biggest-douche-in-the-universe",94
"LIANE","It's going to be okay, baby. We're going to get you more time.","the-biggest-douche-in-the-universe",94
"CARTMAN","Ey Kenny! God-damn you Kenny!","the-biggest-douche-in-the-universe",94
"CHEF","Hello there, children.","the-biggest-douche-in-the-universe",94
"STAN","Chef, Cartman is in the hospital. They think he might die.","the-biggest-douche-in-the-universe",94
"KYLE","Yeah, and, we don't know whether or not we should care.","the-biggest-douche-in-the-universe",94
"CHEF","Well what's wrong with him?","the-biggest-douche-in-the-universe",94
"STAN","Well, nobody seems to know, but we think it's because he drank Kenny's soul four weeks ago.","the-biggest-douche-in-the-universe",94
"KYLE","Kenny's ashes were in an urn, and Cartman drank it, thinking it was chocolate milk mix.","the-biggest-douche-in-the-universe",94
"CHEF","Children, why didn't you tell me about this sooner?","the-biggest-douche-in-the-universe",94
"KYLE","Well like we said, we didn't know whether or not we should care?","the-biggest-douche-in-the-universe",94
"CHEF","Well you should. Cartman is your friend whether you like him or not! Now, come on! We've gotta get to that hospital!","the-biggest-douche-in-the-universe",94
"LIANE","He's looking a little better today.","the-biggest-douche-in-the-universe",94
"DR. DOCTOR","Yes, but his time is still getting weaker. It will give out soon unless we do something.","the-biggest-douche-in-the-universe",94
"CARTMAN","Hey you guys! How's it goin'?","the-biggest-douche-in-the-universe",94
"CHEF","Cartman?","the-biggest-douche-in-the-universe",94
"STAN","No, that's Kenny.","the-biggest-douche-in-the-universe",94
